"order_id","order_date","product_id","quantity_ordered","customer_id","payment_type"
3222,"2023-12-23",107,5,18,"Credit    "
3223,"2023-08-07",101,5,18,"Cash      "
3224,"2022-05-31",110,5,18,"Cash      "
3225,"2023-02-09",101,2,18,"Credit    "
3226,"2024-01-30",106,2,18,"Cash      "
3227,"2022-03-28",106,4,18,"Credit    "
3228,"2023-05-16",106,2,18,"Credit    "
3229,"2022-11-04",102,2,18,"Cash      "
3230,"2023-04-22",101,4,18,"Credit    "
3231,"2022-05-01",102,2,18,"Cash      "
3232,"2022-03-27",104,2,18,"Cash      "
3233,"2022-04-24",102,5,18,"Cash      "
3234,"2023-11-24",109,1,18,"Credit    "
3235,"2022-12-16",107,1,18,"Cash      "
3236,"2024-01-22",108,3,18,"Credit    "
3237,"2022-07-31",104,1,18,"Credit    "
3238,"2022-08-19",104,2,18,"Cash      "
3239,"2023-02-01",109,3,18,"Cash      "
3240,"2022-09-22",107,2,18,"Cash      "
3241,"2022-12-14",104,5,18,"Credit    "
3242,"2023-02-27",110,1,18,"Cash      "
3243,"2023-11-17",103,2,18,"Credit    "
3244,"2022-08-15",104,5,18,"Cash      "
3245,"2023-12-10",109,3,18,"Credit    "
3246,"2024-01-18",107,5,18,"Cash      "
3247,"2023-11-07",110,3,18,"Cash      "
3248,"2022-06-05",101,3,18,"Cash      "
3249,"2023-07-07",107,4,18,"Credit    "
3250,"2022-05-09",103,4,18,"Credit    "
3251,"2023-01-01",106,1,18,"Cash      "
3252,"2022-01-21",105,2,18,"Credit    "
3253,"2022-04-01",108,2,18,"Cash      "
3254,"2023-06-03",106,3,18,"Credit    "
3255,"2022-01-17",102,4,18,"Credit    "
3256,"2022-12-20",101,3,18,"Credit    "
3257,"2022-11-11",110,5,18,"Credit    "
3258,"2022-12-27",105,4,18,"Credit    "
3259,"2022-09-29",108,5,18,"Cash      "
3260,"2023-05-08",108,3,18,"Credit    "
3261,"2022-12-31",109,4,18,"Credit    "
3262,"2022-05-05",104,5,18,"Credit    "
3263,"2022-10-26",109,3,18,"Cash      "
3264,"2023-09-23",102,2,18,"Cash      "
3265,"2023-01-09",104,2,18,"Cash      "
3266,"2022-12-30",101,5,18,"Cash      "
3267,"2023-09-11",109,1,18,"Cash      "
3268,"2023-10-26",101,3,18,"Cash      "
3269,"2022-09-20",105,4,18,"Credit    "
3270,"2023-05-22",102,2,18,"Credit    "
3271,"2022-02-23",106,2,18,"Credit    "
3272,"2023-03-26",105,1,18,"Cash      "
3273,"2023-02-23",103,5,18,"Cash      "
3274,"2023-08-11",104,4,18,"Credit    "
3275,"2023-07-30",108,1,18,"Credit    "
3276,"2022-11-30",101,5,18,"Credit    "
3277,"2022-07-09",109,5,18,"Cash      "
3278,"2022-05-07",110,5,18,"Credit    "
3279,"2023-07-05",105,4,18,"Cash      "
3280,"2023-12-17",101,1,18,"Credit    "
3281,"2022-01-10",110,3,18,"Cash      "
3282,"2023-02-28",103,2,18,"Credit    "
3283,"2023-01-18",103,4,18,"Credit    "
3284,"2022-10-20",101,4,18,"Cash      "
3285,"2023-04-15",107,4,18,"Credit    "
3286,"2022-02-07",110,5,18,"Cash      "
3287,"2022-07-03",107,1,18,"Cash      "
3288,"2022-11-02",106,4,18,"Cash      "
3289,"2023-12-11",103,2,18,"Credit    "
3290,"2022-08-21",103,1,18,"Cash      "
3291,"2022-12-15",106,2,18,"Cash      "
3292,"2022-10-19",101,1,18,"Cash      "
3293,"2022-12-02",110,3,18,"Credit    "
3294,"2022-04-12",104,5,18,"Credit    "
3295,"2023-09-21",106,2,18,"Cash      "
3296,"2022-11-30",103,1,18,"Credit    "
3297,"2022-04-20",103,4,18,"Credit    "
3298,"2022-03-23",102,5,18,"Cash      "
3299,"2023-05-05",101,1,18,"Credit    "
3300,"2023-10-12",107,5,18,"Credit    "
3301,"2022-11-09",101,3,18,"Cash      "
3302,"2022-11-23",108,4,18,"Credit    "
3303,"2022-07-13",106,1,18,"Cash      "
3304,"2023-06-06",109,4,18,"Cash      "
3305,"2023-07-15",108,5,18,"Cash      "
3306,"2022-09-13",105,3,18,"Cash      "
3307,"2022-01-30",104,1,18,"Cash      "
3308,"2022-12-17",101,4,18,"Cash      "
3309,"2022-05-20",109,4,18,"Credit    "
3310,"2022-07-15",107,2,18,"Credit    "
3311,"2023-11-18",109,2,18,"Cash      "
3312,"2023-11-23",110,2,18,"Cash      "
3313,"2022-02-06",107,5,18,"Cash      "
3314,"2023-06-04",109,5,18,"Cash      "
3315,"2023-11-21",110,3,18,"Credit    "
3316,"2023-03-28",102,3,18,"Cash      "
3317,"2022-08-08",106,3,18,"Credit    "
3318,"2022-01-15",103,3,18,"Cash      "
3319,"2024-01-03",103,2,18,"Credit    "
3320,"2022-01-10",103,4,18,"Credit    "
3321,"2023-07-17",109,4,18,"Credit    "
3322,"2022-06-28",109,4,18,"Cash      "
3323,"2023-08-04",108,2,18,"Credit    "
3324,"2022-06-16",109,5,18,"Credit    "
3325,"2023-01-25",108,2,18,"Cash      "
3326,"2023-05-01",101,5,18,"Cash      "
3327,"2023-07-29",108,3,18,"Cash      "
3328,"2022-10-21",105,2,18,"Credit    "
3329,"2022-08-27",102,3,18,"Credit    "
3330,"2022-02-01",107,2,18,"Credit    "
3331,"2022-04-24",108,5,18,"Credit    "
3332,"2022-02-09",102,3,18,"Credit    "
3333,"2023-12-11",102,2,18,"Credit    "
3334,"2022-01-15",105,2,18,"Cash      "
3335,"2022-07-25",105,5,18,"Cash      "
3336,"2023-04-28",108,1,18,"Credit    "
3337,"2022-04-23",101,3,18,"Cash      "
3338,"2022-08-06",103,2,18,"Cash      "
3339,"2022-09-30",105,1,18,"Cash      "
3340,"2022-11-14",110,2,18,"Credit    "
3341,"2022-09-15",109,1,18,"Credit    "
3342,"2022-06-28",110,2,18,"Credit    "
3343,"2022-05-15",107,5,18,"Cash      "
3344,"2022-07-06",102,1,18,"Credit    "
3345,"2022-04-02",104,1,18,"Credit    "
3346,"2022-02-03",101,3,18,"Cash      "
3347,"2023-02-03",110,2,18,"Cash      "
3348,"2023-01-13",109,2,18,"Credit    "
3349,"2023-06-22",101,3,18,"Cash      "
3350,"2023-03-19",102,2,18,"Cash      "
3351,"2022-08-12",108,3,18,"Cash      "
3352,"2023-02-21",104,4,18,"Cash      "
3353,"2022-12-29",109,2,18,"Credit    "
3354,"2023-04-24",101,3,18,"Credit    "
3355,"2024-01-17",102,4,18,"Credit    "
3356,"2023-05-13",101,2,18,"Cash      "
3357,"2023-12-08",102,2,18,"Cash      "
3358,"2023-12-15",107,3,18,"Credit    "
3359,"2022-02-05",101,3,18,"Cash      "
3360,"2022-01-20",109,4,18,"Credit    "
3361,"2022-05-24",110,2,18,"Cash      "
3362,"2023-09-14",106,4,18,"Credit    "
3363,"2023-11-11",102,1,18,"Credit    "
3364,"2022-08-18",101,1,18,"Cash      "
3365,"2022-04-11",110,3,18,"Cash      "
3366,"2023-01-19",102,2,18,"Cash      "
3367,"2022-10-22",102,3,18,"Credit    "
3368,"2023-04-29",107,1,18,"Credit    "
3369,"2022-11-26",103,3,18,"Credit    "
3370,"2024-01-30",107,5,18,"Credit    "
3371,"2022-08-04",104,4,18,"Credit    "
3372,"2024-02-07",110,1,18,"Cash      "
3373,"2022-03-29",106,5,18,"Credit    "
3374,"2023-08-03",110,3,18,"Credit    "
3375,"2022-11-22",106,5,18,"Credit    "
3376,"2023-08-20",107,5,18,"Cash      "
3377,"2023-05-17",107,2,18,"Cash      "
3378,"2022-03-18",101,1,18,"Cash      "
3379,"2023-06-03",110,1,18,"Cash      "
3380,"2022-10-27",103,3,18,"Cash      "
3381,"2022-04-17",106,1,18,"Credit    "
3382,"2022-02-19",109,5,18,"Cash      "
3383,"2023-10-07",108,3,18,"Cash      "
3384,"2023-10-20",102,4,18,"Cash      "
3385,"2022-02-23",102,2,18,"Cash      "
3386,"2022-02-09",104,1,18,"Credit    "
3387,"2023-04-05",101,2,18,"Credit    "
3388,"2023-03-21",102,1,18,"Credit    "
3389,"2023-10-10",106,1,18,"Cash      "
3390,"2023-05-02",107,4,18,"Credit    "
3391,"2023-01-15",110,5,18,"Credit    "
3392,"2022-07-04",106,3,18,"Cash      "
3393,"2023-08-03",108,2,18,"Cash      "
3394,"2023-11-16",110,5,18,"Cash      "
3395,"2022-12-23",110,4,18,"Credit    "
3396,"2023-03-07",103,5,18,"Credit    "
3397,"2023-02-15",104,2,18,"Cash      "
3398,"2022-05-09",105,1,18,"Cash      "
3399,"2022-10-31",105,4,18,"Cash      "
3400,"2023-03-30",106,1,18,"Cash      "
3401,"2022-06-12",106,4,18,"Credit    "
3402,"2022-06-21",103,4,18,"Credit    "
3403,"2023-09-10",101,2,18,"Cash      "
3404,"2023-11-05",102,2,18,"Cash      "
3405,"2022-04-10",103,5,18,"Credit    "
3406,"2023-09-22",103,1,18,"Cash      "
3407,"2023-05-08",106,5,18,"Credit    "
3408,"2022-08-05",106,1,18,"Credit    "
3409,"2022-03-03",103,4,18,"Cash      "
3410,"2023-03-30",110,4,18,"Cash      "
3411,"2023-05-22",106,5,18,"Cash      "
3412,"2023-03-30",104,4,18,"Cash      "
3413,"2023-05-09",107,5,18,"Cash      "
3414,"2023-01-13",105,5,18,"Credit    "
3415,"2022-08-03",103,4,18,"Cash      "
3416,"2022-08-23",109,4,18,"Credit    "
3417,"2022-08-05",104,2,18,"Cash      "
3418,"2022-11-14",108,5,18,"Credit    "
3419,"2022-08-13",101,4,18,"Cash      "
3420,"2022-09-06",110,2,18,"Credit    "
3421,"2023-11-24",103,3,18,"Cash      "
3422,"2023-01-12",107,2,18,"Credit    "
3423,"2023-03-25",108,2,18,"Credit    "
3424,"2024-01-04",104,4,18,"Cash      "
3425,"2023-10-17",105,1,18,"Credit    "
3426,"2022-08-05",108,1,18,"Cash      "
3427,"2022-03-14",110,3,18,"Credit    "
3428,"2022-12-22",105,3,18,"Credit    "
3429,"2022-09-29",108,5,18,"Credit    "
3430,"2022-12-31",108,3,18,"Cash      "
3431,"2023-08-05",103,2,18,"Credit    "
3432,"2022-11-10",103,2,18,"Credit    "
3433,"2023-05-22",106,2,18,"Credit    "
3434,"2023-09-03",105,4,18,"Cash      "
3435,"2022-01-28",104,3,18,"Cash      "
3436,"2023-10-06",102,2,18,"Credit    "
3437,"2023-08-13",107,1,18,"Credit    "
3438,"2022-11-15",109,2,18,"Credit    "
3439,"2022-08-27",104,5,18,"Cash      "
3440,"2024-01-14",107,4,18,"Credit    "
3441,"2022-11-28",109,1,18,"Cash      "
3442,"2023-07-26",109,3,18,"Cash      "
3443,"2022-09-08",105,5,18,"Cash      "
3444,"2022-07-05",102,3,18,"Credit    "
3445,"2023-08-03",104,2,18,"Credit    "
3446,"2023-12-24",108,1,18,"Cash      "
3447,"2022-07-23",107,3,18,"Cash      "
3448,"2023-06-27",107,4,18,"Cash      "
3449,"2023-01-26",107,4,18,"Credit    "
3450,"2022-09-16",110,5,18,"Cash      "
3451,"2022-04-07",109,5,18,"Credit    "
3452,"2022-12-06",104,5,18,"Cash      "
3453,"2023-01-30",102,5,18,"Cash      "
3454,"2023-05-20",104,2,18,"Credit    "
3455,"2022-04-20",108,5,18,"Credit    "
3456,"2024-01-02",105,5,18,"Credit    "
3457,"2023-04-16",106,1,18,"Cash      "
3458,"2022-03-11",101,4,18,"Credit    "
3459,"2022-03-31",104,2,18,"Credit    "
3460,"2022-05-10",105,1,18,"Cash      "
3461,"2022-02-13",103,5,18,"Credit    "
3462,"2022-09-17",105,3,18,"Cash      "
3463,"2023-10-08",110,2,18,"Cash      "
3464,"2022-10-01",105,3,18,"Credit    "
3465,"2023-05-02",107,3,18,"Credit    "
3466,"2022-07-25",103,1,18,"Cash      "
3467,"2022-07-17",109,3,18,"Cash      "
3468,"2023-11-08",107,1,18,"Cash      "
3469,"2022-11-09",103,5,18,"Cash      "
3470,"2022-03-13",108,3,18,"Credit    "
3471,"2023-05-13",105,4,18,"Cash      "
3472,"2022-07-30",102,2,18,"Credit    "
3473,"2023-09-09",105,2,18,"Cash      "
3474,"2023-01-12",108,4,18,"Credit    "
3475,"2023-02-10",104,2,18,"Cash      "
3476,"2023-07-13",108,2,18,"Cash      "
3477,"2022-11-17",108,1,18,"Cash      "
3478,"2023-03-19",107,5,18,"Cash      "
3479,"2023-08-09",107,3,18,"Credit    "
3480,"2022-05-01",103,1,18,"Cash      "
3481,"2022-06-14",104,4,18,"Cash      "
3482,"2023-12-17",105,3,18,"Cash      "
3483,"2023-02-24",103,2,18,"Cash      "
3484,"2023-06-11",103,1,18,"Credit    "
3485,"2023-12-19",105,1,18,"Credit    "
3486,"2023-11-05",103,1,18,"Credit    "
3487,"2023-06-09",110,5,18,"Credit    "
3488,"2023-03-27",104,1,18,"Credit    "
3489,"2022-11-08",106,4,18,"Credit    "
3490,"2022-08-27",102,1,18,"Credit    "
3491,"2023-11-25",103,5,18,"Credit    "
3492,"2022-04-16",103,4,18,"Credit    "
3493,"2022-08-19",104,2,18,"Credit    "
3494,"2022-08-21",106,3,18,"Cash      "
3495,"2022-07-21",104,3,18,"Cash      "
3496,"2023-02-08",107,3,18,"Credit    "
3497,"2023-06-13",105,5,18,"Cash      "
3498,"2023-01-28",110,5,18,"Cash      "
3499,"2022-02-26",110,3,18,"Credit    "
3500,"2022-02-05",108,1,18,"Credit    "
3501,"2022-10-04",108,2,18,"Credit    "
3502,"2023-10-26",107,4,18,"Credit    "
3503,"2022-09-23",101,2,18,"Credit    "
3504,"2023-04-20",107,5,18,"Credit    "
3505,"2023-12-26",102,2,18,"Credit    "
3506,"2022-03-09",108,4,18,"Cash      "
3507,"2022-06-15",107,4,18,"Credit    "
3508,"2022-06-10",105,3,18,"Credit    "
3509,"2023-05-05",105,2,18,"Cash      "
3510,"2023-12-20",108,1,18,"Cash      "
3511,"2022-07-13",108,2,18,"Credit    "
3512,"2022-05-01",101,4,18,"Credit    "
3513,"2022-09-13",103,4,18,"Credit    "
3514,"2023-07-08",102,4,18,"Cash      "
3515,"2023-01-19",109,3,18,"Cash      "
3516,"2022-02-22",104,4,18,"Cash      "
3517,"2022-10-31",109,2,18,"Credit    "
3518,"2022-11-19",109,1,18,"Credit    "
3519,"2023-08-27",102,5,18,"Credit    "
3520,"2022-12-15",110,2,18,"Cash      "
3521,"2023-08-31",106,5,18,"Credit    "
3522,"2023-10-04",107,3,18,"Cash      "
3523,"2022-05-08",108,3,18,"Credit    "
3524,"2022-09-04",104,4,18,"Credit    "
3525,"2022-10-25",102,1,18,"Cash      "
3526,"2022-04-27",108,4,18,"Cash      "
3527,"2023-08-20",105,5,18,"Credit    "
3528,"2022-03-10",101,3,18,"Cash      "
3529,"2022-09-20",107,4,18,"Cash      "
3530,"2023-11-10",104,1,18,"Credit    "
3531,"2023-11-29",108,3,18,"Credit    "
3532,"2023-12-26",110,2,18,"Credit    "
3533,"2022-10-09",102,4,18,"Cash      "
3534,"2023-12-01",107,2,18,"Cash      "
3535,"2023-07-19",110,4,18,"Credit    "
3536,"2022-01-09",104,3,18,"Cash      "
3537,"2022-06-04",105,5,18,"Cash      "
3538,"2022-11-10",106,3,18,"Credit    "
3539,"2023-04-17",104,3,18,"Cash      "
3540,"2022-04-13",104,2,18,"Cash      "
3541,"2023-12-24",106,5,18,"Credit    "
3542,"2024-01-21",106,3,18,"Cash      "
3543,"2023-03-03",107,1,18,"Credit    "
3544,"2023-06-08",110,2,18,"Credit    "
3545,"2023-04-12",101,4,18,"Cash      "
3546,"2023-02-11",109,5,18,"Cash      "
3547,"2022-06-09",102,4,18,"Credit    "
3548,"2022-01-28",109,3,18,"Credit    "
3549,"2023-02-07",105,4,18,"Credit    "
3550,"2023-06-21",107,2,18,"Cash      "
3551,"2022-12-17",103,5,18,"Credit    "
3552,"2023-04-29",104,3,18,"Cash      "
3553,"2022-01-29",102,5,18,"Credit    "
3554,"2022-03-19",109,5,18,"Credit    "
3555,"2022-03-17",109,2,18,"Cash      "
3556,"2023-05-12",108,4,18,"Credit    "
3557,"2022-10-29",104,3,18,"Credit    "
3558,"2022-03-05",104,1,18,"Credit    "
3559,"2022-04-02",101,2,18,"Credit    "
3560,"2022-06-03",102,1,18,"Credit    "
3561,"2023-06-24",104,3,18,"Cash      "
3562,"2022-12-24",110,4,18,"Credit    "
3563,"2023-10-16",103,3,18,"Cash      "
3564,"2022-01-14",105,3,18,"Credit    "
3565,"2022-03-30",106,3,18,"Credit    "
3566,"2022-02-10",105,4,18,"Credit    "
3567,"2022-11-29",108,3,18,"Cash      "
3568,"2023-06-02",105,5,18,"Cash      "
3569,"2023-08-15",105,2,18,"Credit    "
3570,"2022-09-25",105,3,18,"Cash      "
3571,"2023-03-10",105,2,18,"Cash      "
3572,"2023-03-16",110,3,18,"Cash      "
3573,"2023-11-26",106,5,18,"Cash      "
3574,"2022-06-26",110,5,18,"Credit    "
3575,"2023-03-03",108,1,18,"Credit    "
3576,"2023-12-22",107,4,18,"Credit    "
3577,"2023-03-06",102,1,18,"Credit    "
3578,"2023-05-29",107,2,18,"Cash      "
3579,"2023-03-30",106,3,18,"Cash      "
3580,"2023-07-28",107,5,18,"Credit    "
3581,"2022-05-22",110,5,18,"Cash      "
3582,"2023-10-11",110,4,18,"Cash      "
3583,"2023-03-10",104,5,18,"Cash      "
3584,"2022-03-17",104,4,18,"Cash      "
3585,"2022-03-19",108,3,18,"Credit    "
3586,"2023-02-22",102,4,18,"Credit    "
3587,"2022-10-27",104,4,18,"Credit    "
3588,"2022-12-22",109,3,18,"Credit    "
3589,"2022-08-31",109,1,18,"Cash      "
3590,"2023-02-07",101,4,18,"Credit    "
3591,"2022-06-23",101,3,18,"Cash      "
3592,"2023-11-05",108,1,18,"Credit    "
3593,"2023-12-15",103,2,18,"Credit    "
3594,"2022-12-19",109,2,18,"Cash      "
3595,"2022-04-23",106,3,18,"Credit    "
3596,"2023-09-01",104,2,18,"Credit    "
3597,"2023-11-28",103,3,18,"Credit    "
3598,"2023-12-22",102,2,18,"Cash      "
3599,"2023-10-09",110,3,18,"Cash      "
3600,"2022-04-20",110,4,18,"Credit    "
3601,"2023-10-04",103,3,18,"Cash      "
3602,"2022-02-14",102,2,18,"Credit    "
3603,"2024-02-01",102,4,18,"Cash      "
3604,"2022-01-23",108,3,18,"Credit    "
3605,"2023-07-29",103,3,18,"Cash      "
3606,"2022-12-08",101,3,18,"Cash      "
3607,"2023-06-15",109,1,18,"Cash      "
3608,"2022-11-09",103,5,18,"Cash      "
3609,"2022-01-08",110,4,18,"Credit    "
3610,"2022-12-08",108,4,18,"Credit    "
3611,"2022-12-21",109,3,18,"Cash      "
3612,"2022-07-03",109,3,18,"Cash      "
3613,"2023-01-02",105,2,18,"Credit    "
3614,"2023-12-24",106,4,18,"Cash      "
3615,"2023-10-14",107,1,18,"Cash      "
3616,"2023-06-14",109,3,18,"Credit    "
3617,"2022-12-26",105,4,18,"Credit    "
3618,"2023-05-16",109,2,18,"Credit    "
3619,"2022-12-16",102,2,18,"Credit    "
3620,"2022-12-13",101,3,18,"Cash      "
3621,"2023-07-23",106,3,18,"Credit    "
3622,"2023-05-14",105,2,18,"Cash      "
3623,"2023-03-30",101,4,18,"Cash      "
3624,"2022-12-01",103,4,18,"Credit    "
3625,"2022-11-18",106,3,18,"Cash      "
3626,"2022-12-20",103,3,18,"Cash      "
3627,"2023-09-14",102,2,18,"Cash      "
3628,"2023-07-11",108,4,18,"Credit    "
3629,"2022-03-29",108,1,18,"Cash      "
3630,"2023-11-28",106,3,18,"Cash      "
3631,"2024-01-08",110,4,18,"Cash      "
3632,"2022-02-25",109,3,18,"Cash      "
3633,"2023-09-18",102,3,18,"Credit    "
3634,"2022-10-19",104,1,18,"Cash      "
3635,"2023-11-26",102,1,18,"Credit    "
3636,"2022-08-18",102,2,18,"Credit    "
3637,"2023-06-03",110,4,18,"Credit    "
3638,"2023-01-12",110,4,18,"Cash      "
3639,"2023-03-15",102,3,18,"Credit    "
3640,"2023-07-22",106,1,18,"Credit    "
3641,"2022-02-21",103,4,18,"Cash      "
3642,"2022-07-16",108,5,18,"Cash      "
3643,"2022-03-07",108,2,18,"Credit    "
3644,"2023-08-17",110,5,18,"Cash      "
3645,"2022-03-23",105,1,18,"Cash      "
3646,"2023-06-24",109,1,18,"Credit    "
3647,"2023-08-11",103,5,18,"Cash      "
3648,"2022-05-14",102,4,18,"Credit    "
3649,"2022-11-20",101,4,18,"Credit    "
3650,"2023-12-02",105,1,18,"Cash      "
3651,"2022-05-02",105,2,18,"Cash      "
3652,"2022-12-27",101,4,18,"Credit    "
3653,"2023-11-01",106,2,18,"Cash      "
3654,"2022-05-05",104,3,18,"Cash      "
3655,"2022-11-26",110,2,18,"Cash      "
3656,"2023-03-27",107,3,18,"Cash      "
3657,"2022-09-18",106,2,18,"Credit    "
3658,"2023-12-20",104,5,18,"Credit    "
3659,"2022-06-30",107,5,18,"Credit    "
3660,"2023-06-09",105,4,18,"Credit    "
3661,"2024-01-25",104,2,18,"Cash      "
3662,"2022-04-28",104,1,18,"Cash      "
3663,"2023-04-12",110,3,18,"Credit    "
3664,"2022-12-30",103,1,18,"Cash      "
3665,"2022-02-11",109,4,18,"Credit    "
3666,"2023-04-27",110,1,18,"Credit    "
3667,"2022-10-02",104,4,18,"Cash      "
3668,"2022-08-29",110,4,18,"Cash      "
3669,"2022-05-09",107,2,18,"Cash      "
3670,"2022-11-04",101,2,18,"Credit    "
3671,"2023-12-16",109,3,18,"Credit    "
3672,"2022-08-10",103,2,18,"Cash      "
3673,"2023-09-26",108,4,18,"Credit    "
3674,"2023-10-18",104,3,18,"Credit    "
3675,"2023-12-14",107,3,18,"Cash      "
3676,"2024-01-04",108,5,18,"Cash      "
3677,"2023-07-23",110,5,18,"Credit    "
3678,"2023-07-13",103,4,18,"Cash      "
3679,"2023-05-18",110,5,18,"Cash      "
3680,"2022-07-02",101,3,18,"Credit    "
3681,"2023-05-22",105,3,18,"Credit    "
3682,"2023-12-04",110,5,18,"Cash      "
3683,"2023-06-14",102,2,18,"Cash      "
3684,"2022-07-02",104,1,18,"Credit    "
3685,"2023-01-03",106,5,18,"Credit    "
3686,"2023-11-29",105,1,18,"Cash      "
3687,"2022-10-15",103,4,18,"Credit    "
3688,"2022-07-09",104,5,18,"Credit    "
3689,"2023-08-15",104,5,18,"Credit    "
3690,"2023-07-16",108,3,18,"Credit    "
3691,"2022-01-01",108,4,18,"Credit    "
3692,"2023-09-04",102,5,18,"Cash      "
3693,"2022-06-04",104,3,18,"Cash      "
3694,"2022-11-08",102,4,18,"Credit    "
3695,"2023-01-16",109,3,18,"Cash      "
3696,"2024-01-01",106,5,18,"Cash      "
3697,"2022-03-01",106,5,18,"Cash      "
3698,"2022-11-14",106,2,18,"Cash      "
3699,"2023-01-01",103,5,18,"Credit    "
3700,"2022-02-02",109,5,18,"Cash      "
3701,"2023-09-10",105,2,18,"Cash      "
3702,"2023-10-19",101,3,18,"Credit    "
3703,"2022-03-16",102,1,18,"Cash      "
3704,"2023-04-14",109,1,18,"Credit    "
3705,"2022-09-29",106,5,18,"Cash      "
3706,"2022-01-06",110,2,18,"Cash      "
3707,"2022-11-25",110,3,18,"Cash      "
3708,"2022-04-18",108,5,18,"Cash      "
3709,"2023-06-06",110,3,18,"Cash      "
3710,"2023-05-12",101,1,18,"Cash      "
3711,"2022-08-26",109,2,18,"Cash      "
3712,"2022-11-09",104,2,18,"Credit    "
3713,"2023-05-09",109,5,18,"Credit    "
3714,"2023-12-07",104,2,18,"Credit    "
3715,"2023-05-28",104,3,18,"Cash      "
3716,"2024-02-07",109,1,18,"Credit    "
3717,"2022-07-04",109,4,18,"Credit    "
3718,"2023-12-09",101,3,18,"Credit    "
3719,"2022-01-18",106,4,18,"Credit    "
3720,"2023-12-27",108,3,18,"Cash      "
3721,"2022-01-01",104,4,18,"Cash      "
3722,"2023-06-03",108,2,18,"Cash      "
3723,"2023-01-06",110,1,18,"Credit    "
3724,"2023-05-12",104,4,18,"Credit    "
3725,"2023-04-26",109,3,18,"Cash      "
3726,"2023-01-20",108,3,18,"Credit    "
3727,"2022-08-16",107,3,18,"Credit    "
3728,"2022-08-01",105,2,18,"Credit    "
3729,"2022-03-29",110,2,18,"Cash      "
3730,"2023-09-08",109,4,18,"Credit    "
3731,"2024-01-07",102,2,18,"Cash      "
3732,"2023-11-27",106,5,18,"Cash      "
3733,"2023-11-18",101,1,18,"Credit    "
3734,"2022-01-30",104,3,18,"Credit    "
3735,"2022-04-21",109,4,18,"Cash      "
3736,"2023-04-14",104,2,18,"Credit    "
3737,"2022-12-31",110,3,18,"Credit    "
3738,"2023-10-07",103,4,18,"Cash      "
3739,"2023-10-12",102,5,18,"Credit    "
3740,"2023-10-03",101,1,18,"Credit    "
3741,"2024-02-01",106,4,18,"Credit    "
3742,"2023-10-03",101,4,18,"Cash      "
3743,"2022-12-06",105,1,18,"Credit    "
3744,"2022-10-13",110,3,18,"Credit    "
3745,"2023-08-18",104,5,18,"Cash      "
3746,"2022-10-04",103,4,18,"Cash      "
3747,"2023-08-19",103,2,18,"Credit    "
3748,"2023-04-07",106,2,18,"Credit    "
3749,"2022-11-16",110,4,18,"Cash      "
3750,"2023-08-08",105,1,18,"Cash      "
3751,"2024-01-05",103,1,18,"Credit    "
3752,"2023-06-09",109,3,18,"Credit    "
3753,"2022-07-13",110,3,18,"Credit    "
3754,"2023-03-05",110,5,18,"Cash      "
3755,"2023-02-10",105,5,18,"Credit    "
3756,"2023-05-28",106,4,18,"Cash      "
3757,"2023-09-14",104,2,18,"Cash      "
3758,"2022-09-18",106,1,18,"Cash      "
3759,"2022-08-26",105,1,18,"Credit    "
3760,"2022-05-29",109,4,18,"Credit    "
3761,"2023-07-30",101,4,18,"Credit    "
3762,"2023-03-21",107,2,18,"Credit    "
3763,"2022-11-07",103,4,18,"Cash      "
3764,"2022-12-24",104,5,18,"Cash      "
3765,"2022-10-24",108,1,18,"Cash      "
3766,"2023-03-21",108,4,18,"Credit    "
3767,"2023-04-29",109,3,18,"Credit    "
3768,"2023-02-27",110,5,18,"Credit    "
3769,"2022-12-27",109,2,18,"Credit    "
3770,"2022-11-18",102,1,18,"Credit    "
3771,"2023-04-02",101,1,18,"Credit    "
3772,"2023-06-14",101,2,18,"Cash      "
3773,"2024-01-03",108,5,18,"Cash      "
3774,"2022-08-23",106,3,18,"Credit    "
3775,"2024-02-03",103,3,18,"Cash      "
3776,"2023-04-04",109,5,18,"Cash      "
3777,"2022-05-19",103,2,18,"Cash      "
3778,"2023-05-09",103,3,18,"Credit    "
3779,"2023-08-23",108,5,18,"Cash      "
3780,"2023-02-05",102,1,18,"Credit    "
3781,"2023-01-16",102,1,18,"Cash      "
3782,"2023-11-30",103,3,18,"Credit    "
3783,"2023-05-09",101,3,18,"Cash      "
3784,"2022-04-20",101,4,18,"Credit    "
3785,"2022-05-12",103,4,18,"Credit    "
3786,"2023-02-16",109,3,18,"Credit    "
3787,"2022-02-13",108,3,18,"Cash      "
3788,"2022-09-04",106,3,18,"Credit    "
3789,"2023-07-30",104,2,18,"Credit    "
3790,"2022-10-18",104,3,18,"Credit    "
3791,"2023-05-01",103,2,18,"Cash      "
3792,"2022-04-01",103,4,18,"Credit    "
3793,"2022-04-06",105,1,18,"Cash      "
3794,"2023-05-12",107,2,18,"Cash      "
3795,"2022-04-26",106,2,18,"Credit    "
3796,"2023-10-09",108,2,18,"Credit    "
3797,"2023-08-11",106,2,18,"Cash      "
3798,"2022-07-15",109,2,18,"Cash      "
3799,"2023-08-12",103,3,18,"Credit    "
3800,"2022-07-08",108,5,18,"Credit    "
3801,"2023-06-18",102,2,18,"Credit    "
3802,"2022-07-31",105,2,18,"Cash      "
3803,"2023-09-30",108,1,18,"Credit    "
